"","Series","n","tsfeat.Frequency","tsfeat.Entropy","tsfeat.Trend","tsfeat.Season","tsfeat.ACF1","tsfeat.Lambda","tsfeat.Period","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"1","Q5316",119,4,0.537543332230519,0.993414671065256,0.757542804559129,-0.0121415614347901,1,"4",0.103836390704065,0.0791638682796507,0.0570730697901959,0.0680310044991469,0.095833889361192,3.24034064865804,2.50432040013195,1.82064057686392,2.16248048849793,3.00243416934916
"2","Q5317",111,4,0.487019686880185,0.999192095603973,0.0421992380693181,0.268905870566214,0.15,"4",0.0285959986641416,0.0369624942568718,0.0246925534796144,0.0308500603765443,0.0178522712338519,0.375957622605456,0.496018217290306,0.327658111082321,0.411838164186313,0.235484863039096
"3","Q5318",119,4,0.48106183836984,0.999789400560465,0.283198824038522,-0.00320996474611584,0,"4",0.0297556622771482,0.0166339568468922,0.0331744141477653,0.0246324984844405,0.0200307233795811,0.412432287562351,0.22921160695591,0.4656405458287,0.342923805902254,0.276614220592726
"4","Q5319",103,4,0.55260548322357,0.990826761165844,0,0.149606804120634,0,"4",0.0117399700835105,0.0149715711492018,0.011640327381112,0.0133073499978211,0.0176377442704813,0.474825815747253,0.606646165269265,0.470749980486,0.538698072877632,0.715947575852154
"5","Q5320",83,4,0.547061345260853,0.989718329527514,0.0226508386677103,0.0795522288330901,0,"4",0.0658501516517331,0.072353066098256,0.0706432480415208,0.0714989426122012,0.0998182406379312,0.664337755202022,0.732195543488031,0.714123306014244,0.723159424751137,1.03128028165551
"6","Q5321",107,4,0.47044143609374,0.999965759912368,0.0934091590646973,0.124496339286572,0,"4",0.0795296912729155,0.00627603732403275,0.00532452494498839,0.00579307366317858,0.0555813049068516,0.902608943707307,0.0671059550693532,0.0570199207724756,0.061984295382098,0.620844823421952
"7","Q5322",107,4,0.473940527382925,0.998808018036987,0.0411398178208382,-0.121386724056409,0,"4",0.015917385102941,0.0399728820439858,0.0301502893453227,0.0350752702031613,0.0366790129358439,0.570830941018605,1.45497158359679,1.09118461586902,1.27307809973291,1.33268230936259
"8","Q5323",107,4,0.511501569350061,0.99157227337198,0.0201195754326869,-0.032414237048316,0,"4",0.0578100375228376,0.0447422598668192,0.0580909290278687,0.0513904080062683,0.0507483907521529,2.31275821311333,1.80452470650764,2.32366251152545,2.06409360901654,2.03904235170973
"9","Q5324",107,4,0.497764350476905,0.994649683509934,0.0121163065675782,-0.0894313014455499,1,"4",0.0844726072086456,0.0567939976499674,0.0565885329761969,0.0566912593429766,0.0701265331611661,1.90494581211347,1.30495197874804,1.30048641264704,1.30271919569754,1.59645524370332
"10","Q5325",111,4,0.713276886557664,0.946403351012226,0.17928522098863,-0.0855774453092305,0.7,"4",0.226726229492477,0.233523464484288,0.296682668117899,0.250390502794474,0.238537398332435,0.465954283009288,0.477572632512752,0.578174523618802,0.507109550565223,0.486906873451236
"11","Q5326",111,4,0.571396810731626,0.985355732139088,0.2041816401635,0.206575512873439,0,"4",0.150270090744827,0.15195223125647,0.161560142134865,0.15642562711909,0.137729867622762,0.386006093338873,0.392092702333518,0.409508436548913,0.40061714956184,0.355858152568894
"12","Q5327",59,4,0.586277393058928,0.975705501979528,0.0858936906133482,0.115498710264913,0.05,"4",0.0185733506117749,0.00626297789189861,0.0137338435827592,0.00987220673164787,0.0134783303417199,0.967592592592593,0.327350098668198,0.716535565868811,0.51567600044469,0.702603303607057
"13","Q5328",59,4,0.611954699633765,0.968902448993477,0.227096685017809,-0.072947184124585,0.9,"4",0.0192096954943548,0.00967512044078237,0.0128067824207294,0.0110779185059777,0.0123887612954969,0.779679262173132,0.39358906916548,0.523489460418514,0.451795448704823,0.503266197952483
"14","Q5329",59,4,0.688085648697336,0.953558201402558,0.294663764597337,-0.422076638067534,0,"4",0.0758156345140205,0.0804342517708202,0.0473001553381626,0.0628788487825678,0.0615615385074547,2.37569343288543,2.51523816734365,1.50609630846438,1.98616673308661,1.94448969448417
"15","Q5330",59,4,0.568833835136678,0.989822071777347,0.104506990666072,-0.318135338014418,1,"4",0.0207347122522421,0.0118456082830751,0.0119215174611425,0.0111774605894648,0.0154510345144196,1.13412272975821,0.645637887586499,0.650796809756782,0.608705642855248,0.846102081059464
"16","Q5331",59,4,0.552903856023714,0.992964412755782,0,-0.359881288180897,1,"4",0.0149068211510512,0.0144698037768573,0.0140544226855633,0.00961647821462169,0.0128352793623059,0.828279226515564,0.804252100883506,0.78143806298843,0.534564285356973,0.712383468725232
"17","Q5332",59,4,0.552199793062163,0.992611028618768,0,-0.238977246488036,1,"4",0.011514252854446,0.0154922966373357,0.0123263460625246,0.0139115328826345,0.0110166527779937,0.612684358835223,0.828626021735026,0.658565937195895,0.743595979465459,0.585835507705945
"18","Q5333",59,4,0.623113726311819,0.967057297465479,0.138011261158358,-0.229374626231551,1,"4",0.018857343660891,0.0152636063807535,0.0151828703522989,0.015223241813275,0.016309539089295,0.765336931141949,0.618969243132741,0.615708229918946,0.617338736525844,0.662553960382884
"19","Q5334",59,4,0.619410926306513,0.968888658153869,0.303201105462396,-0.23315470307532,1,"4",0.0228194401333579,0.0178006026401493,0.0213795720583214,0.019157272143272,0.0212642749379282,1.005382195762,0.785860080562778,0.944888404866887,0.846375973777311,0.938921815039319
"20","Q5335",59,4,0.675453276567189,0.930691652002687,0.128678459280824,-0.243533312710743,0,"4",0.051132125519246,0.0322679056722881,0.0320526983895677,0.0321602902652427,0.0371722032109269,1.87761515711681,1.19970676713911,1.19181275805649,1.1957597625978,1.3780351330008
"21","Q5336",59,4,0.616544199353926,0.964828330777794,0.126612365118232,-0.335707048258454,1,"4",0.0210717317495832,0.0124848470730917,0.0160646135527253,0.0109358448192653,0.0154576405960203,1.02570318807063,0.609173569810988,0.784757947399109,0.534687202003557,0.754154259311367
"22","Q5337",59,4,0.587495237386838,0.975744822908526,0.0409787815470827,-0.377205521187453,1,"4",0.0184777198098345,0.0156664221739603,0.020865598640678,0.0156592986794085,0.015847371432499,0.982357373977983,0.832025091871315,1.10700975246294,0.833309519490484,0.842692768160083
"23","Q5338",59,4,0.567327799168175,0.983823591633005,0.00142902545329449,-0.432250429535087,1,"4",0.0131102486611438,0.0124002019447912,0.0111983030230986,0.0117463990235956,0.0115796183415525,0.76104668727372,0.719277409455993,0.650607272332884,0.68195972608703,0.672736773600077
"24","Q5339",59,4,0.589304980283937,0.97423686967576,0,-0.147757943730766,1,"4",0.020958305922154,0.00871448808415661,0.0085763256182365,0.0086453712116638,0.0138713242768606,0.865353921995406,0.360003845781109,0.354042748456921,0.357023297119015,0.575229512780882
"25","Q5340",59,4,0.604337389506186,0.974731165716012,0.21373053870886,-0.149876312925775,1,"4",0.0278630666893157,0.00967325355306345,0.00795618337809962,0.00875262407499186,0.0186198430710033,1.18161851511553,0.413957361356414,0.341119769483861,0.374888778890992,0.792913080236498
"26","Q5341",59,4,0.626032265033221,0.95019177714555,0.225097526575914,-0.154340078548778,1,"4",0.0620249233071544,0.0290713578973635,0.0288916438127536,0.028981402826088,0.0477581128152143,2.00381577906747,0.956526191912498,0.950255345192058,0.953390768552277,1.55705827218224
"27","Q5342",59,4,0.749060203462187,0.851123409014765,0,-0.0572860075793174,0.35,"4",0.0456082431246971,0.0222161724447632,0.0287688842494186,0.024232419114334,0.0299631429630796,1.00917168325428,0.495401778749798,0.641912389735225,0.540642397058893,0.66882770342533
"28","Q5343",59,4,0.594200155595992,0.980444653211075,0.122010214392991,-0.177985161520413,1,"4",0.0251264402779535,0.012400304628776,0.0131789332737399,0.0127898179627564,0.0165219547573759,1.24060816225812,0.617110745996909,0.655109527270352,0.636110136633631,0.820684549999362
"29","Q5344",59,4,0.58105679290945,0.981275864746978,0.0325049898282279,-0.0139503263036615,1,"4",0.0121773127690691,0.0144013221016476,0.0130878819976038,0.00859779036112567,0.0109045392003856,0.539030261348005,0.640849141774402,0.580340374396771,0.378919905889753,0.482260547684821
"30","Q5345",59,4,0.59068586153466,0.974416116749268,0,-0.25643537602059,1,"4",0.0202321310775245,0.0197903396285372,0.014690461739758,0.0167272228346796,0.0173431309732318,0.777803296577211,0.762708190605205,0.563772396250327,0.643059147610353,0.664940373866227
"31","Q5346",271,4,0.415972866325049,0.999901925148608,0,0.352220043121256,0.15,"4",0.0357936840765851,0.0592385459696405,0.0137506340726775,0.0368755577268896,0.00668475545449353,1.62462890600879,2.86051171469083,0.639514082678604,1.75001289868471,0.307234443904136
"32","Q5347",63,4,0.62832725824336,0.987436834653456,0.0495464760050341,0.355412657883582,1,"4",0.0286909700252215,0.0447238587495897,0.0127334989551384,0.0177255009590917,0.0268563109709692,0.563833587323995,0.866418128932532,0.255422800158958,0.350349906522747,0.528312969171472
