"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"560","Y12089",0.0923916014240825,0.0408720348429638,0.04549882061209,0.043004014392148,0.141472783613241,3.90419704275961,1.68744497088329,1.88419309084373,1.77825884609249,6.15488605042003
"561","Y12090",0.0158978284705153,0.0556055639185696,0.0158946426482934,0.0337550869697428,0.0194085091179068,0.665635749518848,2.27312986205426,0.665503779078681,1.39649229503966,0.81488177753819
"562","Y12091",0.132768316032388,0.0832785327335256,0.0769902372213275,0.080128551595624,0.10081432239983,5.77808931201188,3.69995290162283,3.427161687587,3.56355729460491,4.45002661398673
"563","Y12092",0.0783562752743367,0.080512414757583,0.0805164653933053,0.080514440082384,0.0825608166538745,1.56343247457825,1.60913714701131,1.60922259234298,1.60917986967714,1.65253769269563
"564","Y12093",0.0267848598261694,0.0267848598261694,0.0231424421419992,0.0249588611006707,0.02516669767144,0.358792894665191,0.358792894665191,0.310239430177309,0.33451616242125,0.337342153210663
"565","Y12094",0.15003630229892,0.15003630229892,0.150289384553192,0.15016285208979,0.144024401272489,6.45019817710194,6.45019817710194,6.46211164608651,6.45615491159422,6.16776263685587
"566","Y12095",0.0140547157466084,0.0140547157466084,0.0140523453245616,0.0140535305366497,0.00829792631781268,0.979866872748582,0.979866872748582,0.979700070566316,0.979783471657449,0.576519518906129
"567","Y12096",0.0788827980169763,0.0864062199651532,0.078882319594874,0.0826521072184952,0.0808325061522484,3.53789322564585,3.89742839016429,3.53787046437366,3.71764942726898,3.63088219927805
"568","Y12097",0.0497969085128826,0.0310927345387543,0.0497921840260217,0.0403030423091859,0.0483675587277652,2.40910170598387,1.48482381965417,2.40886566759596,1.93740632088968,2.33774643552119
"569","Y12098",0.0779771229432521,0.085486583959125,0.0779713677480959,0.0817221888182445,0.046185357593031,0.777202063342116,0.847853245844955,0.777147720846581,0.812500483345768,0.470968548295443
"570","Y12099",0.102223572491608,0.0609637106490412,0.0738919449320004,0.0653856147723792,0.0737276438082686,3.75209049511843,2.30613015176974,2.76167193453455,2.45875113955032,2.75588015132561
"571","Y12100",0.188935242583176,0.084486111785693,0.188926678274328,0.137007594624762,0.203639227788663,3.42037520482454,1.44485064975627,3.42020274611802,2.40691630279154,3.71991479797507
"572","Y12101",0.0647122193498353,0.0591441366909621,0.0858313182577835,0.0722769343024262,0.0560456524726059,0.871400590444683,0.796467281825912,1.14740073125745,0.971934006541683,0.754583613301436
"573","Y12102",0.0579331089761384,0.108759189079715,0.057935799464948,0.0759870029953262,0.103995367601056,1.4293581217315,2.78624290513324,1.42942036931275,1.88449467117483,2.6478463943137
"574","Y12103",0.17434276722106,0.17434276722106,0.433402043593598,0.292880918779446,0.157883218411482,1.92404529673836,1.92404529673836,4.10624543845849,3.0029165651397,1.76583499809589
"575","Y12104",0.108877130909572,0.113171504455641,0.108871071428198,0.111019092266861,0.0842044268623327,2.11642837059695,2.19207660831001,2.11632141059517,2.15419900945259,1.67119685535508
"576","Y12105",0.0660343281386881,0.0629621492814928,0.0503883106128608,0.0523382049344836,0.0443197728716553,1.06742183046153,1.02478100538711,0.811870658373539,0.843123150563588,0.709441700232806
"577","Y12106",0.0261018052310293,0.0261018052310293,0.0261019314083996,0.0261018683197206,0.0481377114618588,0.582014512027251,0.582014512027251,0.582017394622596,0.582015953324923,1.09463967527708
"578","Y12107",0.0415757804100984,0.0300547158777343,0.0596070554410449,0.0230459017659533,0.0190533468288165,1.24993489130057,0.927312688672693,1.77537556583426,0.695516605103593,0.578933393983343
"579","Y12108",0.0991512973462914,0.12335488612129,0.123349081104067,0.123351983618051,0.14911046757045,3.15216730444931,3.97521220761933,3.97501175740179,3.97511198251056,4.88032405367562
"580","Y12109",0.0314610102732106,0.187070719625546,0.187040283676234,0.187055501528032,0.00650560856535654,1.3107595109717,7.12202814167877,7.12098369301574,7.12150591734725,0.277085143464204
"581","Y12110",0.174424259939663,0.0601678803065961,0.0519549021566356,0.056048677983499,0.0847533507302171,5.75495492770346,2.15051960077995,1.86807682476483,2.00929821277239,2.96097968934018
"582","Y12111",0.148883583825521,0.0340930940013844,0.0440174315551262,0.039040724764259,0.0577548964471138,4.59107588959021,1.09107588958923,1.41247808678784,1.25177698818854,1.8491277008593
"583","Y12112",0.0873666353838984,0.00928768848988874,0.0143639963675676,0.0115697260301611,0.0537337401322879,3.33906972385951,0.370297975243118,0.572992417626836,0.462137059143949,2.09437630025419
"584","Y12113",0.0218525599500183,0.0758962889367733,0.0537510021279582,0.0649008427553487,0.0495183661175415,1.00268285347685,3.64177291186307,2.53752944743236,3.08965117964772,2.32994954540598
"585","Y12114",0.108384250912443,0.0140247373892143,0.0140400065501672,0.0140323721156731,0.0497389321397192,5.80662182018794,0.775596744185569,0.776541641470342,0.776069192827958,2.73584241001487
"586","Y12115",0.0568282076901279,0.0108160971947396,0.0388118468661584,0.0150260908225951,0.0254170893775445,2.75523851498778,0.537221475434953,1.95698762002487,0.744623297400825,1.25651429550257
"587","Y12116",0.0653271819672298,0.0393652342862446,0.0518670311545865,0.0446417009932251,0.0306949231779236,3.63452037866004,2.30113331422272,3.08535346257609,2.63335079030261,1.76109904690443
"588","Y12117",0.105946912673827,0.0632356400339052,0.0619637222497529,0.0625994661504424,0.0806031968964967,5.99164188412495,3.64753252029679,3.57615614064596,3.61184433047138,4.61501347332753
"589","Y12118",0.175595720487279,0.0518381264591579,0.0576987385658155,0.0522521581237155,0.0515766950802841,4.0981257067891,1.25443969857431,1.3953471052826,1.26029617941321,1.23928439591428
"590","Y12119",0.0644519803693612,0.0400590408253801,0.0509390342672276,0.0450846265430448,0.0295701147512799,3.59477345091276,2.35809757967971,3.04096876612837,2.67313843445317,1.70105355429043
"591","Y12120",0.247238615289623,0.190390740366209,0.188210453052922,0.189300032847337,0.213481970021703,13.5246356414031,10.6895081239022,10.5781115290039,10.633809826453,11.8622101207707
"592","Y12121",0.106929075211179,0.099084183511992,0.0812544532895838,0.0900914690281685,0.0584754916963107,1.16752334205386,1.08441845604299,0.899061465507585,0.991739960775287,0.654772866014364
"593","Y12122",0.20919035810337,0.145887835412188,0.018428696789736,0.0761519092805406,0.128046253566481,4.81500222858903,3.44017038331419,0.47640770185974,1.86962809565407,3.06852591430928
"594","Y12123",0.198111828124884,0.0374492226322156,0.0515224660335655,0.0444615501205517,0.114721450801356,4.24750872931104,0.866464086529869,1.1771769633561,1.02182052494298,2.56908175919159
"595","Y12124",0.0393443248284382,0.0372670258990936,0.0414732385071757,0.0387903374291608,0.0543779541170224,1.56469030577141,1.4795818184593,1.65002279428256,1.54222595524721,2.19975899699277
"596","Y12125",0.0370050526963324,0.080681566745688,0.0887546357644475,0.0847287058145871,0.0583729428566022,1.64105832085817,3.69904126682366,4.09233792464493,3.89568959573429,2.63340033140044
"597","Y12126",0.0668537283439988,0.0589099494355442,0.0549864896496627,0.0569168603637552,0.0514455561079305,2.99758588734428,2.64484718366654,2.4835891459532,2.56421816480987,2.32870952903768
"598","Y12127",0.328007333488969,0.258502787744859,0.249313950053502,0.25389818635252,0.256260279599882,11.746391152811,9.5765420080955,9.27953876638155,9.42804038723852,9.50276154198074
"599","Y12128",0.182430306821674,0.182430306821674,0.18241655266048,0.182423429719387,0.0851475582577398,3.31722658108007,3.31722658108007,3.31699941942849,3.31711300025428,1.61424495241485
"600","Y12129",0.0817366832980726,0.060164221223279,0.0742134445011312,0.0672144409859459,0.0198168968968976,1.95489964947732,1.54510035053505,1.91281190289067,1.72895612671286,0.489950544850611
"601","Y12130",0.108562453555319,0.0440767852914469,0.0821216495225225,0.0603901502833649,0.154964418329123,2.9338305850977,1.14570916669145,2.18694044458234,1.58747624907927,4.30875860951777
"602","Y12131",0.0581935139358731,0.0260495241627516,0.0258005125145921,0.0259250565262492,0.0263403051288303,2.23467930482226,1.03612386342578,1.02556458575882,1.0308442245923,1.03012519773282
"603","Y12132",0.159798632631899,0.48712411181755,0.288018072623502,0.382483635074859,0.0758644014049307,7.65574098948526,19.7603557796301,12.9012758143167,16.3308157969734,3.7923779819625
"604","Y12133",0.128399390309048,0.128399390309048,0.253063232443236,0.185057397695492,0.124509554097159,2.20906885436647,2.20906885436647,3.98256914814359,3.04718638745876,2.16836746202155
"605","Y12134",0.207332652207617,0.0584076221981736,0.061098648454639,0.0597424160277011,0.101160810536757,3.2458421906543,0.991467134476758,1.04376162300226,1.01761437873951,1.67651478761612
