"","Series","n","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"1","M8373",63,0.968922582619629,0.217865785849851,0.705316862680237,0.360009574923151,0.785910788333449,1.13963694802785,0.310864948063425,0.927299387072431,0.531064965194838,0.99963617848853
"2","M14024",83,0.0334497195338743,0.0367293669823384,0.0400830377506509,0.0377933193475405,0.0419871313066506,0.100933516561626,0.111140210769508,0.12157601040217,0.114401470321608,0.126348630259186
"3","M14840",82,0.151466218599332,0.112787752558888,0.136744144447467,0.122942428866394,0.118684635062732,1.69805052778563,1.29979258586289,1.54971796145819,1.40749709501965,1.36064009146927
"4","M14841",82,0.18220601864102,0.122310360228156,0.143849926686177,0.128883380712182,0.128523225520068,1.7094215123773,1.19974631397091,1.38744938239033,1.25759436170269,1.25327908092535
"5","M14842",82,0.180767001589347,0.176650630142027,0.235194811379097,0.204029573904589,0.222580677347272,1.11452528343974,1.08446783706887,1.53456647934518,1.29003115017729,1.43460177903354
"6","M14843",82,0.0524636391155554,0.0450188709938449,0.0429324797052714,0.043908184725606,0.0440479129525307,1.04440199417485,0.902339391867655,0.862157158806013,0.881033300025332,0.882701786369998
"7","M14844",82,0.106266470472224,0.108790535659514,0.126946383115313,0.113304856336423,0.11833245899757,1.18590300385773,1.20648514770839,1.3962479793268,1.25742986158249,1.31087943684519
"8","M14845",82,0.0575022527072668,0.0822988584864331,0.0697506247207071,0.0754219494666299,0.0641820781330245,0.59697624466117,0.859022105077217,0.72413858107196,0.784281403072795,0.665448619246569
"9","M14846",82,0.0824413580950571,0.0917449675484884,0.0838180506276433,0.0835723714877792,0.0906187368712579,0.552817423987069,0.61126944158413,0.561904472990214,0.559540155986967,0.606731549946427
"10","M14847",82,0.145595791150191,0.0691941587230631,0.0874405620353404,0.0778322843905115,0.112516888927603,1.65548015629539,0.827294951987,1.03257912140586,0.925672676908795,1.30564080929511
"11","M14848",82,0.149394702883726,0.141131252136253,0.123249355338449,0.122650562311045,0.116651723319378,1.27020294802587,1.23166699333276,1.07240741163161,1.06876535230071,1.02082386657026
