"","Series","n","tsfeat.Frequency","tsfeat.Entropy","tsfeat.Trend","tsfeat.Season","tsfeat.ACF1","tsfeat.Lambda","tsfeat.Period","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"299","H299",960,24,0.489918335327767,0.98755827700844,0.997398714157478,0.709027151099502,1,"24",0.0382740482800584,0.00652019168890533,0.00555822021132837,0.00231175390673119,0.0397792108955799,5.85595132466779,0.983526991263488,0.797763584924947,0.336822486486809,6.17304436797767
"300","H300",960,24,0.500515176771415,0.983290630950106,0.994588076735276,0.899327219920083,1,"24",0.0283505203313986,0.00481423078651505,0.0182364389645911,0.0114904992062297,0.0287950117995903,3.64310656454439,0.668868131167064,2.5378719355337,1.60278002606045,3.79097821516963
"301","H301",960,24,0.498848337389899,0.991139572883317,0.997823467092229,0.73693931939732,1,"24",0.0340530605923303,0.00338482080713049,0.0107719768284095,0.00430910528822198,0.0346912000895494,4.65376161264676,0.447753014540227,1.38016569156501,0.551025014519076,4.854604372383
"302","H302",960,24,0.498404540092437,0.98888388599176,0.996574418362986,0.815192445950082,0.6,"24",0.0262331926633981,0.00451263013172222,0.00746044592599052,0.00590563163061937,0.0258391359530497,3.43391960434582,0.628350448521834,1.08623073449954,0.846474063343733,3.45713995612905
"303","H303",960,24,0.481382696479794,0.996406627610811,0.999484790499423,0.623768012555226,1,"24",0.0244076250989716,0.00405879149474216,0.00386434262141949,0.00347462879332203,0.0269378849225945,4.51671971648371,0.694801073928896,0.604757220226263,0.571839493133602,5.00303175163167
"304","H304",960,24,0.496316400459252,0.988528271721289,0.99583632420061,0.856469804295728,1,"24",0.0326903230372501,0.00496426633615157,0.00309609280900757,0.00221386953465986,0.0343554908422668,4.25419319592892,0.632486618905607,0.394325134013266,0.2794679582683,4.54855237904828
"305","H305",960,24,0.490128428624506,0.997084007296334,0.999068495468219,0.782097555891206,0.8,"24",0.0207617994937945,0.00254980514253344,0.014586414106967,0.00827115335964488,0.0228240839556653,2.88370706795378,0.306413318717659,1.91421150269872,1.07277622998362,3.24519453497999
"306","H306",960,24,0.490423724661409,0.997645111782205,0.999218168636153,0.720551925809043,0.95,"24",0.0323112565215844,0.00582471414981446,0.00643829479498196,0.0060987961832348,0.0341893466677712,4.01951325998457,0.691870722900554,0.772792421401836,0.728752945626992,4.34071383659153
"307","H307",960,24,0.490944928372784,0.994787162349371,0.998305708183335,0.784728223630626,0.85,"24",0.0289535584830348,0.00527652173957937,0.00435964265658739,0.00253830590058518,0.0320483327849131,3.74013387562264,0.617858156479177,0.550004715762078,0.294212732324396,4.23507786466503
"308","H308",960,24,0.491131489102876,0.994865605553316,0.998166276197256,0.597504300804495,0.9,"24",0.0255700960512765,0.0030672558785577,0.0135883348871622,0.00781124767605973,0.0266848224559316,3.2093848203729,0.411149830407203,1.85574620589516,1.07981434068753,3.45340928143972
