"","Series","n","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"294","Q11830",115,0.0116463777338143,0.012389670454958,0.0119212448891982,0.012155752095162,0.0114982715107948,0.924592381979362,0.983313881735589,0.945984501712121,0.964649191723854,0.912325402403334
"295","Q11831",88,0.0337903894665805,0.0104149150044863,0.0158257710001619,0.0121633414435046,0.0199030233847178,1.15102349182968,0.36268960882805,0.545993395323342,0.422947252839673,0.684558636023753
"296","Q11832",115,0.0517218085749833,0.0230248505596077,0.0260115335763957,0.0245231396462434,0.0263501962380115,2.69320492210809,1.17487842954898,1.33063423181325,1.25275633068111,1.34838099108963
"297","Q11833",115,0.0276252942164898,0.0326885415550798,0.0277750839271509,0.0302380098323196,0.0284970420547337,1.08431013670251,1.28646524614713,1.09017641469754,1.18832083042234,1.11908416865594
"298","Q11836",115,0.0402098630228571,0.0636463282731774,0.0416774730823716,0.0519150281503291,0.0392336668456474,0.934096344101451,1.50185056675389,0.970488585547256,1.21503243403031,0.913795683544415
"299","Q11837",115,0.0749625755938575,0.0851491225474488,0.0675649544175909,0.0738859194227803,0.0737399945934768,1.01548040386364,1.17168692614132,0.940414270160243,1.02515772363767,0.998581473842348
"300","Q11838",88,0.0687472532096874,0.0653006527814062,0.0726715571210726,0.0687829812305586,0.0632340715409198,1.03807631328172,0.9888220187447,1.104099739103,1.0437757015731,0.953910610574776
"301","Q11839",88,0.0640028150920889,0.0752275796977002,0.0592586579785787,0.0673189915245294,0.0647064939468241,0.850581250723484,1.00210579372127,0.791969559128639,0.897037676424952,0.860648501387377
"302","Q11840",88,0.0660832743103894,0.042553961249446,0.0475545118826331,0.0450460588821623,0.0505312848089073,1.35807862982501,0.888003004674087,0.989488745874856,0.938745875274472,1.04890404841296
"303","Q11849",88,0.196306431904515,0.116417102989441,0.119971193932454,0.117243049521844,0.119502415975485,2.3214381802779,1.48202462506035,1.53135761222823,1.4970923856862,1.53465784806139
"304","Q11850",115,0.0323363063395647,0.00930473664203568,0.00979375108465334,0.00951263518116977,0.017389929218001,1.33393464595235,0.390240851345532,0.410388589072828,0.398809822129197,0.723540781151661
"305","Q11851",115,0.0377719206160053,0.054824353556205,0.0346151949266394,0.0392326210396476,0.0384140087382352,0.671047868737726,0.985360962677399,0.618140813715571,0.702108103895635,0.687171102951168
"306","Q11852",88,0.151056901000336,0.0755379394062126,0.072367420911287,0.0669310943066793,0.0747210105239881,1.21582728105444,0.645085505899463,0.615523950193913,0.571220505797448,0.633615601350508
"307","Q11853",88,0.113367424043945,0.0946690839827541,0.10765916989942,0.101039683614127,0.106017847029124,1.23749069220805,1.04541267486438,1.17776671601558,1.11158969543998,1.1697368457625
"308","Q11854",115,0.14516690364905,0.1114677738745,0.10632381454647,0.108902288453151,0.111249117372895,0.875879585598679,0.69994718989604,0.664535333472074,0.682241261684057,0.703907750886343
"309","Q11855",88,0.0530929482071616,0.0366041402710864,0.0442766270281727,0.0392210879904262,0.047698419579359,1.42192190394201,0.966148160953142,1.17708980642453,1.03740024845239,1.2716742950703
"310","Q11856",88,0.0535164165244538,0.0347118430900955,0.0414452505589187,0.0366348952446951,0.0462446043195351,1.57398348019762,1.00628945422391,1.20760440197664,1.0637434092164,1.35253937127149
"311","Q11857",115,0.026424985711532,0.0246287007899579,0.0246997171418661,0.0246643170651653,0.0296419261539046,1.00514118141414,0.94230230289726,0.945639999847646,0.943971151372452,1.12535804625112
"312","Q11858",88,0.0972999035767493,0.0740153728265954,0.0847943581815209,0.0779056277349588,0.0797806144823444,1.31849240640196,0.9974969542679,1.14963023785086,1.05378746533121,1.07924720521011
"313","Q11859",115,0.0252776803486876,0.0436585034503163,0.0257134483336151,0.0347312978205511,0.0336004687292675,0.625889013355964,1.09134667958117,0.637289082496106,0.863647937183353,0.837720960564773
"314","Q11860",115,0.13869153738521,0.137747762328648,0.139907249084318,0.138825528203325,0.141684496792014,1.79488798847696,1.78295846466689,1.81019090100651,1.7965746828367,1.83237524953177
"315","Q11863",88,0.180914371066844,0.119733029467949,0.114043024570326,0.116897359322702,0.115718110612485,1.97696422895205,1.3573484898455,1.29632927714472,1.32683888349511,1.31370594240219
"316","Q11864",115,0.0426514356989207,0.0273904503085719,0.0361692645575021,0.0287611603839308,0.0344128398252222,1.61500934816389,1.05836754352189,1.37745046545782,1.10590918783167,1.31405112546408
