"","Series","n","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"1","Y93",46,0.0217158311490962,0.0217158311490962,0.0217177777167992,0.0217168044336698,0.0296694939385555,0.73513794614469,0.73513794614469,0.735204515191838,0.735171230668264,1.00876805473028
"2","Y94",55,0.0341563143638094,0.0226742079644103,0.0225144240659742,0.0225943128590125,0.0201020714994221,2.15315092936927,1.44359167581786,1.43366067126719,1.43862617354253,1.2834305412214
"3","Y95",55,0.0500630059387717,0.0522438466390287,0.0500628249136,0.0511527557710831,0.0541593582843218,4.72587078467328,4.92348300659215,4.72585436400612,4.82466868529914,5.09671978897709
"4","Y96",52,0.0910300647889356,0.0910300647889356,0.0919475478915553,0.0914887056456878,0.0944796441130499,3.50624004123173,3.50624004123173,3.53950046677651,3.52287025400412,3.63116295178704
"5","Y97",55,0.0208690408465144,0.0200001787723447,0.0208693854642793,0.0204350739763291,0.0211302713155923,1.51185435414922,1.44990650793711,1.51187895761758,1.48089273277734,1.53016935650363
"6","Y98",55,0.0395625226053317,0.0359816245540625,0.035277739693397,0.0356296212725616,0.0424695190878477,1.35121795997213,1.23141300497323,1.20781377459573,1.21961338978448,1.44804175557888
"7","Y99",55,0.0236661369644291,0.0236661369644291,0.023780194851852,0.0237231675539272,0.0220215671901043,0.963238477820499,0.963238477820499,0.96796518809958,0.965601832960037,0.895154536871958
"8","Y100",54,0.0461690500094662,0.0461690500094662,0.0462365485247906,0.0462027987104357,0.039891368865236,1.26412017312001,1.26412017312001,1.26592023980047,1.26502020646024,1.0960420529951
"9","Y101",19,0.368742164823596,0.368742164823596,0.368745490139658,0.368743827480453,0.461413038831387,4.02194185621435,4.02194185621435,4.02197161613029,4.02195673617232,4.82216487613612
"10","Y102",15,0.0126854955296982,0.0126854955296982,0.0126872990067639,0.0126863972694738,0.012129848515733,0.565560598721439,0.565560598721439,0.565640384412603,0.565600491567021,0.539670058698604
"11","Y103",35,0.345859857082646,0.345859857082646,0.345861279530957,0.345860568306586,0.330972398545396,4.31002188718697,4.31002188718697,4.31003699343171,4.31002944030934,4.15081661043134
"12","Y104",35,0.0518342283726632,0.0476605703599705,0.0489329513957559,0.047893889464071,0.0478891875985088,1.00166041187165,0.916975862969953,0.944221372877267,0.923272016430774,0.923530038538028
"13","Y105",19,0.328607098886874,0.511095636258998,0.316211887873493,0.409372876116635,0.365240757718302,4.22641292349496,6.02465921375242,4.09378380766007,5.05922151070624,4.61222766373799
"14","Y106",55,0.165689539454412,0.126876403659036,0.165689237872728,0.145633802269953,0.165549750298917,1.24957843415962,0.9296953945086,1.24957571141949,1.0756702944756,1.24831992426215
"15","Y107",45,0.0455591511417606,0.129102674425949,0.0455652537495986,0.0885240746288328,0.0435172196129551,0.697910482426183,2.09268470006119,0.698006724176488,1.39534571211884,0.665738332054452
"16","Y108",45,0.212379793557088,0.212379793557088,0.202601338711722,0.206865907521979,0.246293302571027,1.03342286701264,1.03342286701264,0.99302741262954,1.01088226365115,1.16675709190606
"17","Y109",45,0.267617953549475,0.257386715077236,0.249705379296853,0.253539079129142,0.265792597396175,2.05034423543376,1.98293690450196,1.93183163847453,1.95738427148825,2.03876043245842
"18","Y110",55,0.0480848835976335,0.0456840448799321,0.0479525124832019,0.0466391017390764,0.0479061252402538,0.910200304533913,0.867365816376647,0.907764032177772,0.883839735663671,0.906924869690537
"19","Y111",54,0.202135870458666,0.202135870458666,0.26716574231539,0.235418838234546,0.226483781382052,3.37962841237759,3.37962841237759,4.7044160524478,4.04202223241269,3.86129157508422
"20","Y112",35,0.0980716897819532,0.119248018310853,0.119421354549451,0.119325933529412,0.157814363726261,1.23490063668513,1.47582991197972,1.47831025590704,1.47707008394338,1.89916342637145
"21","Y113",15,0.159349313382532,0.161097090275776,0.162568187007951,0.16182956169781,0.163018552216183,5.05934694364559,5.11807387670761,5.16789067149772,5.14298227410266,5.18316568125251
"22","Y114",15,0.0354491953693841,0.0354491953693841,0.092935442782913,0.0627414210067553,0.0429251366422006,0.456659862359781,0.456659862359781,1.15099120863126,0.793073864049633,0.54914952597328
"23","Y115",35,0.0646793814341779,0.0665640693159634,0.0635086617514344,0.0650346762828793,0.0754564949543605,1.37050259672106,1.4083831525719,1.34691214986074,1.37764765121632,1.5857031650566
