"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"9630",NA,0.053390057180081,0.035702457482687,0.0775954903645943,0.0569699248449868,0.100635968039033,0.580715281453193,0.382820653196695,0.857371467306548,0.620012294166879,1.12589731229286
"9631",NA,0.173945480264884,0.164096629208349,0.161241795882544,0.162667989245682,0.146315897484685,1.2592738067234,1.19453480806766,1.17550185392591,1.18501833099679,1.07430369245063
"9632",NA,0.0330543191937481,0.08144860636005,0.0698262044409947,0.0756798388743996,0.0521376244091733,0.917056861493786,2.40125060277447,2.05271386601659,2.22698223439553,1.5131353312776
"9633",NA,0.085578737591665,0.0541520890285019,0.0669404910480383,0.0588398480243651,0.0498435536066929,1.48765014360689,0.961079504863763,1.18043117631121,1.04295228223547,0.883098795800973
"9634",NA,0.11730475351603,0.134700648105842,0.0691306631585385,0.101353557913762,0.0523997022326652,2.15058702111162,2.43824798496798,1.30653787409542,1.8723929295317,1.00391572031568
"9635",NA,0.133445533388974,0.0363617907029572,0.0620534330181217,0.0491035822587855,0.0821991417731893,3.76776362496546,1.0810485580238,1.82412631842405,1.45258743822393,2.3834995143828
"9636",NA,0.334833687271529,0.288365330416504,0.292688792683381,0.290512991440787,0.278617494915642,4.18407436359127,3.6841390923172,3.72902922433466,3.70658415832593,3.57159782195489
"9637",NA,0.128151779551283,0.065918930750626,0.0452342437440058,0.0555139481349062,0.0702163754193063,2.81378875653496,1.49272435498881,1.03218722869978,1.2624557918443,1.58899555331911
"9638",NA,0.345414439492748,0.259422492353765,0.287308802530291,0.273256270689497,0.25904411713566,4.88405807203196,3.80801424628599,4.16407934260456,3.98604679444528,3.79385470996647
"9639",NA,0.045599120852202,0.0638761677425138,0.0652470222558596,0.0536070346477581,0.0428867186039812,0.582892084397016,0.831517447963871,0.861614685468824,0.696276060381379,0.556940963428614
"9640",NA,0.0697761274447232,0.0568416744299474,0.0576087223582133,0.0572259862150174,0.0606725203515166,1.38280248009947,1.12219286944232,1.13961369885968,1.130903284151,1.19683625477268
"9641",NA,0.0668809211174415,0.0588122582578051,0.0711081460534681,0.0631567365896008,0.0569974204432098,0.912932908539997,0.835018327881886,1.01802394017197,0.896367525823083,0.820748088025597
"9642",NA,0.055538001062066,0.0788698282040924,0.0668468422412591,0.0548392887009762,0.0669968879904709,0.182770695409531,0.26262220713479,0.217228576899683,0.180141520155921,0.221802744584383
"9643",NA,0.0710961072972536,0.0799390169010804,0.0746335830871877,0.0766262464172029,0.0727431003556446,1.13743173540619,1.30931696716904,1.20744228616767,1.24601579551041,1.17324906905965
"9644",NA,0.330031830615623,0.325655195275563,0.345702072984847,0.335608339378305,0.373231034747264,1.37403353739423,1.35749309601223,1.42862657568045,1.39305983584634,1.52322768039302
"9645",NA,0.140035125595418,0.142097621967172,0.144868522022212,0.143485294151627,0.148677680044733,0.60606370663143,0.615903855373785,0.629054258033186,0.622479056703486,0.647426476386727
"9646",NA,0.18171719273994,0.172723047082699,0.146089320184419,0.159515707786826,0.161176787924959,0.940100019559381,0.886470779103549,0.730016931692911,0.808243855398231,0.818426031938261
"9647",NA,0.0634666411316853,0.0590968455081008,0.0637996984485191,0.0609297694555674,0.0556393761817437,1.08689284097499,1.01616099129419,1.10753496449681,1.05194209932138,0.947069701066324
