"","Series","insample_n","period","sMAPE.Naive2","sMAPE.Comb","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","MASE.Naive2","MASE.Comb","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA"
"570","Y21790",13,6,0.0677573133761827,0.0376741387682665,0.0624859663689823,0.0677552119881453,0.0271069643281843,1.41916912005234,0.792388717799587,1.35495583907338,1.41912778873257,0.57819757932282
"571","Y22174",15,6,0.114965082775739,0.0357267333218075,0.0211554193297295,0.0191560062447653,0.0201578288008821,2.83716950181476,0.910651217340291,0.570394337454378,0.512261101530718,0.541327719492548
"572","Y22608",65,6,0.299365845031476,0.275985063677675,0.256303169948933,0.299368369821107,0.277554371746472,8.2169370971327,7.67457903594104,7.20584203897162,8.21699458579692,7.71141831238427
"573","D3735",1263,1,0.0348859001376117,0.0347262469845513,0.046895397812295,0.0349897843719395,0.0409208041384538,3.24167066796975,3.22711707413768,4.32819976912171,3.2511375516063,3.78966866036401
"574","Y22355",49,6,0.0432531886306606,0.0391384673579842,0.0432531886306606,0.0432531691268887,0.0432531788823835,0.795857988165681,0.717619302838124,0.795857988165681,0.795857988165681,0.795857988165681
"575","Y22280",49,6,0.0597552664781542,0.0584361991586331,0.0597552664781542,0.0597552662871801,0.0597552663826705,1.21890413935465,1.19149640487013,1.21890413935465,1.21890413935465,1.21890413935465
"576","Q23791",70,4,0.182277405583644,0.173252617206233,0.172377507588856,0.17229631742701,0.172336911523105,1.86627607860811,1.78252997615403,1.77591208563401,1.77515858317391,1.77553533440396
"577","Q23771",70,4,0.0392099096265862,0.0359460518637076,0.0392099096265862,0.0392099101372295,0.0392099098819156,0.402371342078708,0.368906555565999,0.402371342078708,0.402371342078708,0.402371342078708
"578","Y22385",49,6,0.0527800853910746,0.0499966338953079,0.0666041856606784,0.050860297336497,0.0485481843048036,0.80359481014165,0.761590518164052,1.03436100210634,0.774671296010044,0.741214464317662
"579","D3739",250,1,0.0302149748074758,0.0295112312129823,0.030109008075304,0.0302153306259261,0.0301621710295916,4.23986056177516,4.1393548673959,4.22471987906888,4.23991140476038,4.23231564191463
