"","Series","n","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"1","Q1799",94,0.0240412692603784,0.00884859065109325,0.0157931933638504,0.012313447606054,0.00805561529144196,0.818699079059392,0.304904150234025,0.540961229136535,0.422932689685279,0.277347233532866
"2","Q1800",94,0.0755689599929519,0.0295799283327241,0.0331737172310539,0.0313815850342399,0.0259519861993271,2.0616777853369,0.834162174606797,0.934484590812202,0.8843233827095,0.74258375334406
"3","Q1801",94,0.00964323485940644,0.0300680459643938,0.0123301361949496,0.020392702052266,0.0136956424134796,0.236450948765921,0.748188185118904,0.302574036698903,0.5039033468507,0.33664805793666
"4","Q1802",23,0.0367830875061455,0.0367830875061455,0.036862394268821,0.0368227419621649,0.0303680563763796,1.46530963302752,1.46530963302752,1.46855365205468,1.4669316425411,1.20422769849449
"5","Q1803",94,0.0437293101657244,0.0152285909524922,0.0144532799883037,0.014840604475794,0.0285373833512887,1.53564173009307,0.546284859138202,0.518143353662417,0.532214106400309,1.01392086973819
"6","Q1804",94,0.0910254092221756,0.025387932908336,0.02711199790838,0.0261997156665174,0.0730171050327531,1.3743836308847,0.397304769940464,0.423885805456318,0.409849852318097,1.11091609110636
"7","Q1805",126,0.0475620506418202,0.0121334826114673,0.0227611481493285,0.0165600310587379,0.0303944681379156,1.63776775689388,0.428899243546945,0.797333720863239,0.583253837714455,1.05743945626204
"8","Q1806",94,0.0123650024145033,0.00783419148950704,0.00671586828015147,0.00705098704872236,0.00962250156192078,0.389437159428824,0.24827256459834,0.212279971336054,0.223075661691068,0.303938100440743
"9","Q1807",88,0.0290829870251439,0.0214735081031798,0.0207215167036498,0.0200460494532102,0.0236713656531363,0.621815806662312,0.457557377621913,0.44002084320362,0.425213794624465,0.506305852817936
"10","Q1808",94,0.0627428828829548,0.0303559824299812,0.052571151185131,0.041388927235058,0.0470450787324167,1.69426389074403,0.837608244305487,1.42881377975549,1.13321101203049,1.28325860387367
"11","Q1809",94,0.017689883580929,0.0150156194414338,0.0202870399802483,0.0160704208766074,0.018028908108325,0.570885144528342,0.484267688499514,0.658363101757239,0.520204042259308,0.581920059051457
"12","Q1810",94,0.0130590157929507,0.0412924275968088,0.0171804853254507,0.0292020333935821,0.0218675920282137,0.32433744142566,1.05095489681995,0.428742671088295,0.736342923576814,0.54818378802611
"13","Q1811",126,0.0448931392938357,0.0101613037680816,0.0126277196500994,0.0113935141656334,0.0273980428785301,1.55121676674203,0.355720488429505,0.442204966540393,0.398962727484951,0.956017244142271
"14","Q1812",126,0.0654807675841924,0.0257917431710446,0.0286667113310688,0.0272269862388554,0.0511167851963985,1.79316057634459,0.723109468527514,0.800658221079912,0.761883844803713,1.41101437917006
"15","Q1814",88,0.0845609899305434,0.0459178815895764,0.0814462186690993,0.0635123196015958,0.0761232008577864,1.99430714156833,1.11684002516316,1.92426274576157,1.52055138546236,1.80441519465478
"16","Q1815",58,0.0328748081756596,0.00931482234444186,0.0095056065887528,0.00941020881795222,0.0204997195799902,1.62965467289211,0.469315278487473,0.478848157633897,0.474081718060686,1.02423523549344
"17","Q1816",94,0.0177606513625997,0.00796322031234586,0.00867583721312119,0.00831967159824182,0.00554567176203234,0.630877004082282,0.28624263205365,0.311946415307502,0.299094523680577,0.198539315322085
