"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"30","W30",0.256478713755153,0.213301004571959,0.243827560294851,0.22781330440427,0.27341062831279,1.60147294399066,1.37278091337799,1.53600345122946,1.45149207743827,1.68696091072267
"31","W31",0.318709997250294,0.377727251727926,0.303474300365546,0.330033190162968,0.418408743488096,1.62700457794567,1.88639124642069,1.56679606940225,1.68817537217951,2.04411702290669
"32","W32",0.346771598582417,0.367423762987488,0.355510885793007,0.361444407956735,0.371072580364315,1.98080587155426,2.07742274116458,2.02187909272744,2.04965091694601,2.09432026473199
"33","W33",0.361990607890258,0.196588657972835,0.357383975234076,0.273116333092587,0.37284166450075,2.38339687285854,1.44749067428009,2.35911250090425,1.90100085444895,2.4387052897134
"34","W34",0.275033627175153,0.313831346619679,0.334946296521684,0.324318044338971,0.335374654493979,2.02267700957826,2.24750135606262,2.36704449637498,2.3072729262188,2.36942866706113
"35","W35",0.404681710152945,0.383096647724366,0.387036317145075,0.385055311769353,0.395078735500443,1.71869063886027,1.64702356653041,1.66035967730004,1.65369162191522,1.68710865166425
"36","W36",0.174770256057119,0.143885435680744,0.169926526835725,0.157000092738884,0.169147770383529,2.29868693766787,1.8713498644219,2.22926752188346,2.05030869315268,2.21831992372452
"37","W37",0.0157122770864202,0.0166081446068316,0.0191816328820123,0.0178834803286571,0.0179844560068793,2.52367313408819,2.66908468970656,3.08732057089495,2.87616954794698,2.892578055704
"38","W38",0.019164116565712,0.020305692222074,0.0191632804354036,0.0197347097678473,0.019751467953897,1.61800949032487,1.71565594851209,1.6179380280791,1.66679698829559,1.66822793922644
"39","W39",0.0131221978776724,0.0196156019974852,0.0169813738983128,0.0182997339109243,0.0157926346116741,2.80590082166176,4.21124818281662,3.63965217582255,3.92545017931959,3.38262245322994
"40","W40",0.0131961337310468,0.0202419635937267,0.018052339980203,0.0191480423224948,0.0158671832704297,2.89785070222527,4.46447585222196,3.97598536870836,4.22023061046516,3.49027499424992
"41","W41",0.0180975577713292,0.0180975577713292,0.0180627100788016,0.0180801341323309,0.0188560644351169,1.49747209806019,1.49747209806019,1.4945548811946,1.49601348962739,1.56100832293862
"42","W42",0.018068603694846,0.018068603694846,0.0197358299518275,0.0188344929090973,0.0187332440634673,1.47746796989254,1.47746796989254,1.61554780126986,1.54085629919686,1.53247198747277
"43","W43",0.0180830078920691,0.0180830078920691,0.0180173675189087,0.0180501884373599,0.0187684808432925,1.49920519349432,1.49920519349432,1.49370011350262,1.49645265349847,1.55672851656998
"44","W44",0.013270320061719,0.019457373972448,0.0200893984273854,0.0197734386838557,0.0159419876776841,2.91865118584922,4.29577296333731,4.43686570018373,4.36631933176051,3.5121408440643
"45","W45",0.0403946067857411,0.038237649497618,0.0392279556932217,0.0387322063899997,0.0391851885653643,5.89336730872642,5.58679163414195,5.72781959771956,5.65730561593076,5.7217469505116
"46","W46",0.0493132292430748,0.0516561683843343,0.051384187783714,0.0515201875756119,0.0523859398391392,4.0079977746024,4.20382782248494,4.18107068741102,4.19244925494797,4.26493541942773
"47","W47",0.0402228569669319,0.0381336723656277,0.0390698342964309,0.0386011664238617,0.0390114159798215,5.86741820064503,5.57049941255651,5.70382028544387,5.63715984900019,5.69552598663844
"48","W48",0.0232930288770002,0.0264672709292784,0.0174615664949304,0.0219804080283242,0.0247361677672631,3.28411154094898,3.74012514807642,2.45232778664881,3.09622646736261,3.49112279244333
"49","W49",0.030902862931579,0.030734995946679,0.0307514552229356,0.0307432254477573,0.0307583422273533,2.58028392055722,2.56639738290928,2.56775936832904,2.56707837561916,2.56833457829133
"50","W50",0.0308681193116298,0.0306997705143135,0.0307170938187322,0.0307084320146922,0.0307230670012632,2.57680814932256,2.5628875486863,2.56432043392198,2.56360399130414,2.56481954460216
"51","W51",0.0158119698529402,0.0158119698529402,0.0158128436633062,0.015812406758551,0.0157300704619655,1.79450972513402,1.79450972513402,1.79460919921444,1.79455946217423,1.78518740165875
"52","W52",0.0170581151879506,0.0170581151879506,0.0170974743855713,0.0170777950179537,0.0176880936933435,1.39877650296047,1.39877650296047,1.402049112093,1.40041280752674,1.45118410445839
"53","W53",0.0650107763490411,0.0636682110491518,0.0659324304823641,0.0645044726613804,0.0647168026467496,0.704855067103792,0.691088438020877,0.714274906110216,0.69967338018593,0.70186104460399
"54","W54",0.0128907300361116,0.00814196314668667,0.00896429552425791,0.00818288451149769,0.00788298181345002,0.683182486035821,0.430017571009723,0.473597435806372,0.432076362667989,0.416160375960375
"55","W55",0.0521236935627286,0.0478820602031973,0.0521238186540811,0.0488567560183913,0.0503849100486479,1.9887577762179,1.81994030932294,1.9887626143447,1.86015237088069,1.92072399708548
"56","W56",0.165002412638418,0.142942478368567,0.0723630812426204,0.106675555455193,0.164020129433662,6.87712409497122,6.03670572122195,3.20922065298736,4.62092425489445,6.84011434185042
"57","W57",0.312708274440536,0.188437377992166,0.038873355804007,0.104867441477046,0.313446537326188,14.1709633649932,5.83464147984325,1.34184117345235,3.40775073066384,14.2121124406257
"58","W58",0.0846692378145297,0.0759367509742948,0.086904639045869,0.0808861598451942,0.0846221722552343,3.6790677214414,3.30690102367365,3.77335284411866,3.518653166025,3.67708003699228
"59","W59",0.316621007761539,0.144738621776773,0.190150715353772,0.163053388030116,0.174318065326039,1.55755879502344,0.617745023510107,0.84445352199664,0.707665217280625,0.764102078794221
