"","Series","insample_n","period","sMAPE.Naive2","sMAPE.Comb","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","MASE.Naive2","MASE.Comb","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA"
"708","Y6457",40,6,0.10735734463103,0.0712369274623747,0.0792531031998191,0.230743734182696,0.14038180367778,2.11549459860199,1.45442556281046,1.60183875960472,4.10925324696231,2.66948636489732
"709","Y4665",40,6,0.114828654606483,0.0719665679327267,0.0424959603830381,0.0567038319268377,0.0495642370963857,4.30474052132701,2.77643396508558,1.67161334913335,2.20993006743613,1.94077170828474
"710","Q6294",39,4,0.0279891740299672,0.0371691187286227,0.0506557357418184,0.0279873009906459,0.038933692324586,0.726555730414394,0.970340793671681,1.3332141289043,0.726506310645095,1.01744197720577
"711","M17490",69,3,0.168768246919813,0.166580741006789,0.168768246919813,0.169945779876334,0.169358166673819,0.265450361604208,0.260966025545093,0.265450361604208,0.267707814528753,0.266579088066481
"712","M14208",272,3,0.0156654337221639,0.0216916469752833,0.02739054433197,0.033434744318006,0.0304171605091409,0.454518282310149,0.630777610658418,0.803119597906527,0.984126561916859,0.893623079911693
"713","M14713",78,3,0.284668428135646,0.248960345712812,0.20725232715271,0.286177818894271,0.245872735642724,3.39175290815862,3.02165872169602,2.57114023395853,3.40691910792144,2.98902967093998
"714","Q10346",64,4,0.0243763792852908,0.0104779271178031,0.0107372447429153,0.00944104465308655,0.0100894427655781,0.32664668861095,0.143733657039141,0.146643948374252,0.128820968827467,0.13773245860086
"715","M14284",272,3,0.0298799982104084,0.0322573209219064,0.0454612391102383,0.0359877249238642,0.0407280015675161,0.594624099773906,0.643110164497252,0.917272968613182,0.719606029366639,0.818187753736124
"716","Y4286",17,6,0.194639779552564,0.134612957186114,0.102447235350478,0.121285793836868,0.107698507504733,8.03369365841523,5.73095769977031,4.44631784414036,5.20261656495175,4.65134984237069
"717","Y9154",19,6,0.193453835102942,0.102681836862862,0.0544410837467352,0.0761182412925501,0.0652117940389883,4.67925307812443,2.60359653526893,1.40965840992561,1.95411776878122,1.68188808935341
"718","Y6594",40,6,0.10307358905199,0.0387095334061082,0.0398128892400632,0.0497319402509114,0.0447873189618533,4.32336197921262,1.6600479671194,1.66723981921316,2.12225241515612,1.89474611718464
"719","Y5602",40,6,0.079380735472626,0.0393420444442444,0.0931533588226449,0.0630020636375096,0.0782439441831419,3.38054107735505,1.76067214954636,4.35060400238212,2.86282946167427,3.6067167320282
"720","D989",1052,1,0.0158549609627891,0.0151452013673952,0.0134308677386421,0.0158086448965791,0.0146180888994566,2.03003860461956,1.93944400257359,1.71998704546832,2.02413122187297,1.87205913367064
"721","Y5937",40,6,0.0495392637626515,0.023841754514035,0.0696892776492558,0.0545050863134211,0.0621306613719803,2.19692046485759,1.06557715894355,3.25475493694099,2.51900474521681,2.8868798410789
"722","Y4536",18,6,0.0520745654685501,0.0598301288361388,0.120225914398853,0.0520730515766596,0.0870574868053633,1.38211382113821,1.59588587919543,3.35162601626016,1.38207234153666,2.36684917889841
"723","Y6727",20,6,0.0302554162963825,0.0586094818842032,0.102560331548992,0.155845392378973,0.1287188477249,1.58951603360549,3.02189095606498,5.16144964402637,7.58451729535437,6.37298346969037
"724","Y7683",51,6,0.18537622623617,0.100353230796464,0.0126161934679782,0.0633201005086384,0.0310812172019778,10.3775823480989,5.85283992742553,0.765763087907447,3.73826863553463,1.83679782357975
"725","Q8346",115,4,0.0192953926649349,0.0184924179929404,0.0189244779680991,0.017336939693073,0.0181388262159572,0.68698348358259,0.657518948635812,0.672740909269915,0.617156285644572,0.644948597457243
"726","M12767",306,3,0.0282800826912716,0.0241576235565766,0.0171528446458193,0.0129925871130836,0.0148355704244476,1.06818002935495,0.913215137471291,0.651008116946585,0.497257984041401,0.565203350455679
"727","Y5097",40,6,0.0923765622218007,0.0440959846704051,0.0375173396199288,0.0308235184193586,0.0289358269572144,3.66560135253308,1.78059659540615,1.50336151110758,1.21307724493444,1.14070011546535
"728","M15450",338,3,0.212744420930168,0.0853380695451409,0.031714602690108,0.0640415844559012,0.0462583913785793,6.6670753922472,2.90941924775401,1.14257604920315,2.12704441121528,1.59102919415324
"729","M19237",69,3,0.205051399722016,0.162556372200438,0.158758841954291,0.205066771615254,0.177740155191428,0.425215457325549,0.323269246174275,0.314230483238797,0.42525349269558,0.358705845959612
"730","M11722",306,3,0.00887799522971961,0.00699066868275399,0.0143605170561616,0.00838359862568826,0.0113754613691968,0.354019163444527,0.279043258684901,0.574537663248691,0.33471580843542,0.454499053175248
"731","M17102",381,3,0.0272877552316509,0.0135388659050187,0.0122178222213197,0.0136995972174718,0.0129467624084567,0.513276261493529,0.256914200088758,0.232107891119583,0.260239296814424,0.245968534437051
"732","M10992",78,3,0.0644115376613193,0.0593527848507142,0.0630571348353069,0.0630143833997135,0.0630357610317,1.00400379795754,0.9287599005974,0.983922215339191,0.983288242705113,0.983605229022152
"733","M17578",69,3,0.431712759211434,0.426240005533753,0.431712759211434,0.431692643823098,0.431702701592877,1.22876447876448,1.20741321119706,1.22876447876448,1.22868603210389,1.22872525543419
"734","M13977",293,3,0.133240169146595,0.151104553199936,0.165119803898734,0.23903156981057,0.200848711544774,1.66911371019011,1.88047293246772,2.10796527548277,2.88542100847096,2.48897436931906
"735","Q10221",48,4,0.0948915888704841,0.085917372121205,0.0737012387130926,0.0674736187329264,0.0705779276412452,1.23954610883753,1.12934353374811,0.979959812865615,0.903398143711935,0.941678978288775
"736","Y5448",40,6,0.0815000559386123,0.0339329724364477,0.0643616664365764,0.046179347298511,0.0347011075141491,3.59583562526758,1.48668964661073,2.90931033738374,2.05680321232149,1.50644602368051
"737","Y7041",40,6,0.138352113063678,0.104294850600289,0.075084168875986,0.0825990414900784,0.0788318797484433,4.06784746418893,3.11063466892167,2.25532705708134,2.47712488460796,2.36622597084465
"738","Q9070",121,4,0.0715912235848767,0.0383398060897332,0.0366806197242535,0.0388278700708183,0.0377526649079877,1.46381441208182,0.803118779211387,0.77187308854784,0.814888091831219,0.79338059018953
"739","M17674",69,3,0.476344932495596,0.417072953187986,0.442421209357679,0.476349407195443,0.459554803254181,1.05592257765415,0.881874279411877,0.952867378037868,1.05593644794564,1.00433407960823
"740","Y8384",29,6,0.394960550492312,0.343775435859168,0.30539087972758,0.322081673257346,0.313701975714289,11.5410256410256,10.3184298496207,9.36025641026027,9.78119756354433,9.5707269869023
"741","M16355",317,3,0.0349684706254696,0.0377281157569741,0.0381134303302792,0.0325364487726494,0.0352536893699872,0.618787254729356,0.668179185735099,0.674947759289195,0.575391806693677,0.623732981416737
"742","D164",4411,1,0.0035833697653659,0.00387298968781341,0.00371705942732184,0.00549645853925836,0.00447218750288723,0.256892678809039,0.277661681637691,0.266475960345263,0.394292000528562,0.32066722321953
"743","M20321",69,3,0.197793868684016,0.419363823720838,0.303124173647381,0.492706373829252,0.404072491665257,0.335327130409098,0.878385214867832,0.570084645556304,1.08018989822059,0.825137271888447
"744","M10451",73,3,0.0153696590439241,0.020560315571674,0.0318143598884134,0.0151545599155402,0.0232366053302835,0.969370754837883,1.29244397256853,1.98564654620018,0.955929193558521,1.45822151316829
"745","Y7164",20,6,0.019481526513675,0.0377482764200226,0.0392140781440355,0.019480313687444,0.0138071211037204,0.414942528735632,0.81451276107543,0.812833048336465,0.414916300824389,0.292615172521535
"746","Y7464",40,6,0.11831599102073,0.0480203264279718,0.0196510169197874,0.017223773069919,0.0184362746751282,5.50539988866209,2.35200653127311,0.967792298528536,0.847378307373766,0.907585302951151
"747","Y8632",29,6,0.263033978829088,0.209633863026647,0.180863663771225,0.198247107987618,0.18950681456449,8.70980971128609,7.15257381774919,6.26857775590552,6.80645054501354,6.53751415045953
"748","M20880",69,3,0.409685665510541,0.420614907604503,0.241665622298298,0.23877418434047,0.240142710654048,1.17457962413452,1.21818525136259,0.600596188868571,0.592950963457322,0.596412160950499
"749","Q9660",106,4,0.0657485663423366,0.0601172669800655,0.0433372527701232,0.063919969515284,0.0527562765735406,0.93416120777777,0.856898237342587,0.624286788153477,0.910140841692077,0.756338418273636
"750","M10112",112,3,0.0226950801851296,0.0115308295055925,0.00602468339665347,0.00741064298845467,0.00670712232203701,1.09606778804674,0.560776008229014,0.293812476176244,0.361404587427906,0.327126059263225
"751","Q9916",64,4,0.0479980332696613,0.0230908120823744,0.0246829040294455,0.0200756623395373,0.0223774290486242,1.00959562464715,0.491688213437587,0.525494811625404,0.427175368549867,0.476335090087636
"752","Y8742",15,6,0.187360412171088,0.169584678963231,0.187360412171088,0.187360410397881,0.187360411284484,5.55569884549251,5.09015159157726,5.55569884549251,5.55569879975868,5.55569882262559
"753","Y7055",40,6,0.0858362017386201,0.0120741449700239,0.0292923586207066,0.03193962516635,0.030616995597054,3.94129473260957,0.576344337248284,1.42262454033773,1.55425321153052,1.48843887593413
"754","D375",677,1,0.02147363221657,0.0212497012999433,0.064238610641502,0.0201708568047083,0.0423925022463811,2.70415680794903,2.6755938112625,8.32276746924335,2.53803434207458,5.41245423984163
"755","Q8440",33,4,0.129735118756685,0.0722568134485567,0.0658038775065726,0.0483264676950755,0.0570274650126974,2.16162564903542,1.23708336811439,1.12597007918381,0.832990738057547,0.979480408620679
"756","M19670",69,3,0.272731913044004,0.481536941292814,0.561919197665971,0.338125326194756,0.461451749034162,0.829577464788733,1.74974478837291,2.20393340303937,1.08081865479164,1.64237602891551
"757","Q10342",64,4,0.0267866156829685,0.00902358539182046,0.0717418140693708,0.00848838932174855,0.0349425935334888,0.52920730425773,0.179682616945717,1.37754926344093,0.170174816749518,0.686917537809332
"758","M13373",102,3,0.0284739506653084,0.0247520526558262,0.0279345983560197,0.0292467447513959,0.0285904206900914,1.22841225626741,1.07012379968483,1.20552831298826,1.26117455982724,1.23335143640775
"759","M16736",69,3,0.0596975356506263,0.0586099606595573,0.0644527968485658,0.0596975368775351,0.059176911549773,0.400443704936217,0.393854255167606,0.430362182832659,0.400443704936217,0.397754071422703
"760","Q5328",59,4,0.0192096954943548,0.0128911473536655,0.00967512044078237,0.0128067824207294,0.0110779185059777,0.779679262173132,0.523542933594928,0.39358906916548,0.523489460418514,0.451795448704823
"761","Q8853",115,4,0.0818297069808324,0.0742366781026025,0.0733310282178629,0.0801275981895593,0.0731998101360876,0.595846888076074,0.540791770985811,0.534237754732507,0.583926511099231,0.533487237456174
"762","Q8577",97,4,0.0510420385645135,0.0120902923066192,0.0293845721912101,0.0234515814563451,0.0264236460637087,1.32190074157698,0.31696342151931,0.788901255444168,0.626130114475414,0.707515684959791
"763","Y5566",20,6,0.0170685150500893,0.0364223371300633,0.00795126074667337,0.110705697384106,0.0526070771874836,0.879248011569053,1.84995632560445,0.41059183773905,5.37014464630608,2.648942580826
"764","Y4525",20,6,0.0368508236193127,0.0309438939988133,0.024615144911272,0.0368504876282237,0.0282797961214545,2.27195767195767,1.91504061337064,1.51974139724247,2.27193753553511,1.75206380081864
"765","D866",4197,1,0.0352725023210181,0.035860005844735,0.0346834083451219,0.0352710558079207,0.034977277423794,1.19759287584864,1.21796858509934,1.17717613977709,1.1975427282008,1.18735943398894
"766","Q8039",97,4,0.374317390281404,0.377195659566616,0.405067215743565,0.336656263463758,0.372031137721609,2.46324770866535,2.48760007900661,2.71022159149427,2.17585585147289,2.44303872148358
"767","M18678",69,3,0.241274762383218,0.209232108514977,0.0498555701475679,0.130307077441638,0.0659220627487985,1.13350811116855,0.961057292843546,0.196440440144746,0.577019882804917,0.287106795401424
"768","Q5983",98,4,0.0597480383952187,0.0387510370685131,0.0195424544133015,0.0293542274397116,0.0240918668531766,2.55972067997395,1.68733956873104,0.866813336708078,1.28306567806876,1.06067524409949
"769","Y7840",21,6,0.180490958769426,0.0454191397552384,0.0629665085943824,0.0870836080045892,0.0749482725243813,5.06172839506173,1.37371333970195,1.88580246914891,2.56843147807836,2.22711697361363
"770","Y9121",33,6,0.0248714265663455,0.0190174990783939,0.0180649897748718,0.0176310571881633,0.017848223150554,1.89546597129418,1.48517931884338,1.40820893618521,1.37681325922976,1.39251109770749
"771","Q8695",53,4,0.243071654759402,0.21462497401583,0.145590648768686,0.153557851943541,0.148766656528397,1.18704254430082,1.06473161823358,0.756228121993725,0.793654459913733,0.771243286573747
"772","Q5727",67,4,0.23246800291728,0.218517200700144,0.258956164078679,0.258956164078679,0.258956164078679,3.42979164252329,3.25612218725292,3.75906344410876,3.75906344410876,3.75906344410876
"773","Q9051",121,4,0.0859033139524147,0.0906554401119581,0.0926757460142182,0.0911750394525673,0.0919268904341263,1.11038685695467,1.17628409328923,1.20501077153097,1.18378726032245,1.19439901592671
"774","Y5941",40,6,0.0925522047393454,0.0209293948503027,0.0498404441824977,0.0568497075332069,0.0533526032750095,4.11677052967057,0.939030344042604,2.33132045192524,2.67811262579615,2.50471653886069
"775","Q7819",99,4,0.195689551429339,0.172935954227901,0.146801617750728,0.148687480851196,0.147729020490485,4.2133487809422,3.77110768000543,3.25468222416583,3.28736859221309,3.27102540818946
"776","M20130",69,3,0.0757123170647079,0.0609508158462551,0.0640963611472844,0.0647612597441737,0.0241807139674316,0.603246239113223,0.489336295258436,0.550821214890194,0.519000581074337,0.19892905551519
"777","M17255",69,3,0.306093956294168,0.343688945697454,0.370975677495317,0.30609591024003,0.339763991791515,2.10845610252725,2.43590064316718,2.70301823567104,2.10847250038768,2.40574536802936
"778","Q7924",83,4,0.0256908611272803,0.0343253174356523,0.0720662974043651,0.0349160366044795,0.0535056790679236,0.770148685476114,1.03629298848118,2.25116339128825,1.05467241126554,1.64341918720483
"779","Y9080",33,6,0.148488295949008,0.0747637283180335,0.0423941276333809,0.0441653098804219,0.0432417324562932,5.76934392739715,3.05293345197478,1.77024834083517,1.84209828384161,1.80477751567692
"780","Y3970",34,6,0.124281600242264,0.05000409464782,0.0227277321475056,0.0215485510920303,0.0220771861919342,6.79029335634167,2.88375768701866,1.30307993530016,1.23068768249482,1.26354966381092
"781","Y6289",20,6,0.0338848719457542,0.0159349216893394,0.0194080026929745,0.00770632296926374,0.0116868835419891,3.96731496488385,1.88820519111212,2.29389519185033,0.910959700912754,1.38833259783314
"782","M20305",69,3,0.213826674491727,0.115871304670315,0.0813509341299558,0.134091028698963,0.0980671943060722,0.752847944526994,0.382685724257791,0.257136531763342,0.376479763595914,0.293513368926591
"783","M15322",175,3,0.0591750631117528,0.0590361836658174,0.0674010209545081,0.0567962134024565,0.0613686066106696,0.798279091402152,0.796061689760426,0.914851129231531,0.772136536367466,0.830966404892313
"784","M19842",69,3,0.180261915581459,0.169036042988639,0.19114498312811,0.271678320220531,0.229137460705172,0.33852052322959,0.313421504197844,0.362759521675842,0.553996521818997,0.450622233631526
"785","M15327",175,3,0.0658122124412362,0.0653809942102245,0.0905742027152644,0.0663168952442059,0.0657971833658878,0.885924275687223,0.878884442444292,1.15060736257405,0.897515912863018,0.826720568359629
"786","Q7238",95,4,0.0534416268496495,0.0477137794892799,0.0351289434716853,0.0333717142964872,0.0342584023119267,0.413024110156183,0.36496105306503,0.261732471465217,0.250829960074304,0.25628121576976
"787","Y9498",26,6,0.121666821611288,0.19256863007363,0.121666821611288,0.121683416631542,0.121676825654734,0.352950911498116,0.532636643246559,0.352950911498116,0.352950911498116,0.352950911498116
"788","Q9813",51,4,0.439821777517655,0.647442234673719,0.439821777517655,0.654630029938551,0.540138381425991,0.272877839254514,0.363857326720749,0.272877839254514,0.363502350470946,0.31819009486273
"789","M18216",69,3,0.400649238671069,0.395246123744402,0.208951117787209,0.400652089338447,0.297449794018772,1.45624303232999,1.42770815756287,0.633497753112893,1.45625788255232,0.963288671770191
"790","Y6660",40,6,0.14453704410695,0.0804976148026272,0.0529926909222288,0.0520420380887372,0.0525172036349253,6.92975043411181,4.00956650883649,2.66413961617929,2.61685867942587,2.64049914780258
