"","Series","insample_n","period","sMAPE.Naive2","sMAPE.Comb","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","MASE.Naive2","MASE.Comb","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA"
"1419","M43486",313,3,0.124702671020481,0.113677526507349,0.0987184546247187,0.112739674007556,0.105557241496678,0.739485460841052,0.66898027258414,0.573508518909507,0.661936809022325,0.616478977471028
"1420","Y18328",29,6,0.232455022135543,0.122472330275926,0.069599950652274,0.0606328352912351,0.0651011849376621,8.33616544471207,4.65281747709725,2.72475361603754,2.37640315583938,2.55057838593846
"1421","Y20583",50,6,0.0325871022408186,0.0108020761860076,0.0289901425271644,0.0306619119156698,0.029827031939663,1.42779758905384,0.480030450364883,1.31986704911043,1.40002503753052,1.35994604332048
"1422","M45662",66,3,0.215158470931288,0.215569883337469,0.262005155868039,0.242342659129464,0.212677265298636,0.863537664940705,0.865081592745002,1.05682108039162,0.942539028083588,0.858493914224816
"1423","M45119",67,3,0.310423070651067,0.475807410331648,0.580572784896618,0.528370213128273,0.319896741784101,0.213704103693738,0.436252542211171,0.586551193830024,0.470841139822754,0.293228489176282
"1424","M37510",233,3,0.0266450782542723,0.0104393886685598,0.00553256892428234,0.00750169411800885,0.00651975999464481,0.735018554110028,0.289802651762538,0.1583827298846,0.213967623272377,0.186175176578489
"1425","Q20130",21,4,0.233299496939293,0.128903213214358,0.233299496939293,0.233300330248807,0.233299913593972,1.71845251613994,1.0107698402624,1.71845251613994,1.71845779176023,1.71845515395008
"1426","Y21520",37,6,0.513213846099578,0.578219249425739,0.550652005222183,0.535186163234178,0.542964920003876,18.7321572696875,19.0761529918886,18.9408407249304,18.8531905954633,18.8970156601968
"1427","M40319",245,3,0.147345192549286,0.149497016258796,0.165646628998694,0.142933155986818,0.153833253994957,0.689878214597907,0.70142311138447,0.784919559179097,0.667058374512866,0.722834400305005
"1428","M45039",67,3,0.302522126963362,0.296472990666657,0.340217476378521,0.295027281340205,0.307177151824962,0.93500821092966,0.91812886282178,1.03776046942582,0.912331931353037,0.949551419060586
"1429","Q18440",150,4,0.0434122257880419,0.04326939848947,0.0468279387800721,0.0450207647873419,0.0459235879852656,1.62094370733687,1.61574615567336,1.74473768696594,1.67930675926993,1.71202222311793
"1430","Y21255",26,6,0.0508271525130561,0.0542971624335766,0.102741572068989,0.0602990766666306,0.081803323792684,1.66711877414916,1.8105055135854,3.57375465108675,2.02430928245412,2.79903196677043
"1431","M43040",75,3,0.0862765906346227,0.0844392526200144,0.198966787058214,0.0876091937442841,0.136924118633254,0.569735774852208,0.556565637674016,1.27280254147206,0.578382209282257,0.900538108661813
"1432","Y19696",15,6,0.0317971201167704,0.0158201922812016,0.0454081614483296,0.0249668637240743,0.0347793546245994,1.01048073841921,0.508351060577092,1.48240155603498,0.814841408888507,1.13364567733934
"1433","Y21528",22,6,0.232612739332398,0.420451491730105,0.232612739332398,0.397177701774318,0.321389833753502,0.980755568351678,1.95704576920412,0.980755568351678,1.81926404650547,1.40000980742857
"1434","Y17082",16,6,0.00813008130081301,0.018193225382482,0.00813008130081301,0.0110300801571996,0.00957851538887341,0.357142857142857,0.806306987711508,0.357142857142857,0.487341984900786,0.422242421021825
"1435","M43982",69,3,0.125709422506867,0.11870790861214,0.125946466966386,0.125965751498126,0.125956109076412,1.70092506450877,1.61833644810175,1.70373823629285,1.70396700093369,1.70385261861327
